Profile URL,Name,Price,BHKS,WhyBuy,Amenities,Swimming Pool,Gymnasium,Status,Price per Sqft,Launch Date,Possession by,Total Towers,Total Units,Project Type,Property Type,Project Area,Occupancy Certificate,Commencement Certificate,Full Address,Pincode,About Developer,Specifications,Place,1 BHK,2 BHK,3 BHK,4 BHK,5 BHK,BHK Above 5
https://www.magicbricks.com/raheja-gardens-wanowrie-pune-pdpid-4d4235303033363839,Raheja Gardens, 39.0 Lac -  75.0 Lac,"1,2 BHK Flats","Why Buy in this Project?
InfrastructureAmanora Town Ce. 3 km | 15 min
Jehangir Hospital 8 km | 50 min
Vivanta By Taj. 7 km | 40 min
Dorabjee's Roya. 6 km | 30 min
ConnectivitySasvad Road 6 km | 30 min
Hadapsar 5 km | 25 min
Ghorpuri 5 km | 25 min
+4 more",",Club House,Cycling & Jogging Track,Power Back Up,Swimming Pool,Lift,Security,Reserved Parking,Intercom Facility,Guest Accommodation,Gymnasium,Indoor Games Room,Kids Play Area",Yes,Yes,Ready To Move,6364 - 9000,8-Jun,10-Jul,14,480,Residential,Flat,13 Acre,No,No,"Wanawari, Near Nancy Towers, Opp Boat Club - Fatima Nagar Road, Wanawari, Pune, Maharashtra",411040,"K Raheja Corp
                      	


                                Years of Experience - 65",data not available in site, Wanawari,yes,yes,No,No,No,No
https://www.magicbricks.com/eastwoods-nibm-road-pune-pdpid-4d4235303935333431,Eastwoods, 1.15 Cr -  1.18 Cr,2 BHK Flats,"Why Buy in this Project?
Airport - 15Km
Camp - 4.5Km
Market yard - 3.9Km
Railway Station- 9.2Km
Project USP:Modular Kitchen
Home Automation System
3 Level of Parking Space
Round the Clock Security
Magnificent Sky Cabana Terrace Lounge with the Most Breathtaking View Imaginable
+6 more",",Private Terrace/Garden,Security,Kids Play Area,Rain Water Harvesting No,Power Back Up No,Swimming Pool No,Club House No,Lift No,Reserved Parking No,Visitor Parking No,Intercom Facility No,Maintenance Staff",Yes,Detail not provided,Under Construction,7781 - 7984,15-Jun,18-Mar,1,36,Residential,Flat,1 Acre,No,Yes,"NIBM Road, Pune.",411048,SRS Group,data not available in site,NIBM Road,No,yes,No,No,No,No
https://www.magicbricks.com/godrej-prana-undri-pune-pdpid-4d4235303430393835,Godrej Prana, 32.5 Lac -  82.5 Lac,"1,2,3 BHK Flats","Why Buy in this Project?
The project offers Apartment with perfect combination of contemporary architecture and features to provide comfortable living.
Nearby MallRunwal Diamond.
Royale Heritage mall.
Booker Bizzbay mall.
Satnam.
NearbyHospitalsStyanand Hospital.
Apollo Pharmacy.
Universal Medical Agency.
Dr. Raj Ganacharya Childrens Clinic.
Shahu Hospital.
NearbySchoolsDelhi Public School.
The Bishop Co-Education School.
Sinhgad Academy of Engineering.
Vibgyor High International School.
Mount Carmel High School.
Euro School.
NearbyMovie TheatersAlka Theater.
Mariplex Mall.
NearbyBig CinemaMangala Cinema Hall.
West End Talkies.
NearbyBanks, ATMsCorporation Bank.
State Bank of Hyderabad.
Axis Bank Ltd.
IDBI Bank.
IndusInd Bank.
Bank of Baroda.
NearbyRestaurantsJyoti Pure Veg Restaurant.
4 Seasons.
ZaheerKhan Dine Fine.
Hotel Sagar Plaza.
The Coronet Hotel.
China Grill.
Other30 minutes drive to Pune Railway Station.
45 minutes drive to Pune International Airport.
25 minutes drive to M G Road.
The well-connected lush green haven thats emerging as one of the most developing residential destinations in Pune Good connectivity: 25 mins drive to Camp & Swargate
+33 more",",Club House,Coffee Lounge & Restaurants,Jogging and Strolling Track,Outdoor Tennis Courts,Barbeque Pit,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Visitor Parking",Yes,Detail not provided,Ready To Move,3871 - 6000,14-Mar,20-Mar,7,678,Residential,Flat,8 Acre,No,Yes,"Kondhwa, Saswad Rd, Next to Tata Inora Park, Undri, Pune, Maharashtra",411060,Godrej Properties,data not available in site, Undri,yes,yes,yes,No,No,No
https://www.magicbricks.com/rahul-aston-hinjewadi-phase-1-pune-pdpid-4d4235323138333733,Rahul Aston, 71.1 Lac -  88.6 Lac,"2,3 BHK Flats","Why Buy in this Project?
Central Location
Located strategically in the heart of Hinjawadi.
Superior Specifications
Premium Quality - from the switchboards to the bathroom fittings.
Novel Amenities
Enjoy a barbeque pavilion, star gazing area, sky lounge and more.
Unparalleled Connectivity
Easily accessible to Pune's most prominent landmarks.
Trusted Enterprise
Crafting a legacy of quality construction since in 1977
Location Advantages:-TRAVEL & CONNECTIVITY
Pune Airport - 22.7 KM
Pune Railway Station - 17.3 KM
Chinchwad Railway Station - 8.9 KM
Mumbai-Pune Highway - 3 KM
Metro Station (Proposed) - 500 m
OFFICES & COMMERCIAL
TATA Technologies - 2.9 KM
Cognizant Technology Solutions - 3 KM
Wipro Technologies - 5.2 KM
Embassy Tech Zone - 6.2 KM
Hinjewadi Rajiv Gandhi Infotech Park - 6.6 KM
IBM - 7 KM
Infosys - 7 KM
Tech Mahindra - 9 KM
SPORTS & RECREATION
Shree Shiv Chhatrapati Sports Complex Stadium (Balewadi Stadium) - 6.6 KM
Maharashtra Cricket Association Stadium - 12.9 KM
SHOPPING & ENTERTAINMENT
Xion Mall, Hinjewadi - 89 m
DMart Hinjewadi - 110 m
Brand Factory, Hinjawadi - 120 m
E Square Carnival Xion, Hinjawadi - 300 m
Big Bazaar, Hinjewadi - 300 m
SPOT18 - 4.8 KM
Balewadi High Street - 6.2 KM
RESTAURANTS & PUBS
The FML Lounge, Hinjewadi - 500 m
Pizza Hut, Hinjawadi - 1.5 KM
Thikana, Hinjawadi - 1.9 KM
PUBLIQ - 1.9 KM
Mezza9 - 3.5 KM
McDonald's - 3.5 KM
iamsterdam - 4.1 KM
HOTELS
Vivanta Pune Hinjawadi - 180 m
Courtyard by Marriott, Hinjewadi - 400 m
Holiday Inn Express, Hinjewadi - 2.1 KM
Sayaji Hotel - 2.3 KM
Hyatt Place Pune Hinjawadi - 2.5 KM
Lemon Tree Hotel, Hinjawadi - 2.7 KM
Radisson Blu Pune Hinjawadi - 2.7 KM
VITS Hotel - 5.8 KM
Sadanand Hotel - 6.6 KM
SCHOOLS
EuroKids Preschool - 1.7 KM
Akshara International School - 3 KM
Mercedez-Benz International School - 3 KM
Blue-Ridge Public School - 4.1 KM
VIBGYOR High School, Hinjewadi - 3.9 KM
Orchids The International School, Tathawade - 6.2 KM
COLLEGES
International Institute of Information Technology - 3 KM
Symbiosis Institute of International Business - 3.1 KM
Indira Institute of Management Studies - 3.2 KM
Symbiosis Center for Information Technology - 3.4 KM
Balaji Institute of Modern Management - 3.8 KM
MITCON Institute of Management - 4.5 KM
HOSPITALS & HEALTHCARE
Life Point Hospital - 2.2 KM
Ruby Hall Clinic, Hinjawadi - 3.5 KM
Hinjawadi Hospital - 3.5 KM
Lotus Multi-speciality Hospital - 6 KM
Aditya Birla Hospital - 6.1 KM
Jupiter Hospital - 7.6 KM
BANKS & ATMS
ICICI Bank - 50 m
Citibank - 600 m
Axis Bank - 700 m
Bank of Baroda - 800 m
State Bank of India - 1 KM
YES Bank - 1.4 KM
HDFC Bank - 1.8 KM
+80 more",",Club House,Jogging and Strolling Track,Barbeque Pit,Swimming Pool,Gymnasium No,Power Back Up No,Lift No,Security No,Reserved Parking No,Visitor Parking No,Intercom Facility No,Maintenance Staff",Yes,Yes,Under Construction,5741 - 9282,21-Jan,24-Sep,8,data not available in site,Residential,Flat,6 Acre,data not available in site,data not available in site,"Hinjewadi Phase 1 near D Mart, Hinjawadi Phase 1 Rd, near Sujata Mastani, Pune, Maharashtra 411057",411057,Rahul Construction,FLOORING/DADO TILESToilet dado up to lintel levelAnti-skid tiles flooring for toiletlGrand main entrance lobby in natural stoneAnti-skid tiles for dry terrace / balconySTRUCTUREEarthquake resistant RCC framed structureFlooring / Dado TilesToilet dado up to lintel levelAnti-skid tiles flooring for toiletlGrand main entrance lobby in natural stoneAnti-skid tiles for dry terrace / balconyKITCHENStainless steel sinkGas leakage detectorAmple electrical points in kitchenDado up to 2 feetTOILETDesigner dadoGas Wall-hung WC & showerCP fittings of American Standard or equivalentSanitary fixtures of American Standard or equivalentDOORSLaminated flush doorElectrificationSchneider or equivalent electrical switchesProvision for inventorMulti-stranded cables (Polycab or equivalent)DB & MCB (Schneider or equivalent)PLASTER AND PAINTInternal finish - Gypsum finishInternal paint - AcrylicExternal finish - TextureExterior paint - AcrylicSECURITY AND SAFETYVideo door phoneCCTV in campus & common areaProfessionally designed fire-fighting systemECO-FRIENDLY AMENITIESRainwater harvestingSewage water treatment plantOTHER SPECIAL FEATURESPower back-up for common area & liftStretcher lift, near Sujata Mastani,No,yes,yes,No,No,No
https://www.magicbricks.com/nyati-evolve-magarpatta-city-pune-pdpid-4d4235313236313439,Nyati Evolve, 84.0 Lac -  1.39 Cr,"2,3 BHK Flats","Why Buy in this Project?
Awarded Project of the Year 11th Realty Plus Excellence
Close proximity to Magarpatta & Amanora Townships
Close proximity to Koregaon Park,Kharadi,Camp,Wanowrie!
Close proximity to top IT firms, schools & highways
Nearby Seasons & Amanora Mall
Easy accessibility to Pune International Airport
Location Advantages:Close to Magarpatta City, Amanora Park Town and Koregaon Park.
EON IT Park - 4.2 km
World Trade Center - 3.5 km
Amanora Mall - 1.7 km
Phoenix Mall - 5.9 km
Seasons Mall - 1.6 km
Nitesh Hub - 4.8 km
Kalyani IT Park - 5 km
Airport - 8.1 km
+12 more",",Swimming Pool,Lift,Security,DTH Television Facility,Piped Gas,Rain Water Harvesting,Multipurpose Courts,Vaastu Compliant,Multipurpose Hall,CCTV Camera No,Power Back Up No,Club House",Yes,Detail not provided,Under Construction,6800 - 11061,19-Oct,24-Mar,2,198,Residential,Flat,2 Acre,No,Yes,"Magarpatta City, Pune",411013,Nyati Group,"TOILETSCPVC concealed plumbing with hot & cold arrangement inside master toilet for wall mixer and wash basin.Brand  Finolex/Ajay FlowGuard/Prince/Supreme.CPVC concealed plumbing inside common/bedroom toilet for wash basin and with hot & cold arrangements for wall mixer only.Finolex/Ajay FlowGuard/Prince/Supreme CP fittings.Brand - Jaguar/Grohe/Isenberg/Kohler/Shell/American Standard Sanitary wares.Solar water heating system inside master bedroom toilet (Time, temperature and quantum of hot water subject to climate conditions).ELECTRIFICATION & CABLINGConcealed copper wiring with modular switches in all flats.Brand for electrical switches - Legrand/Schneider/Anchor.Brand for electrical wiring  Polycab/Finolex/R.R.Kabel/Havells Provision for telephone point in hall & master bedrooms.TV point in hall and all bedrooms.Split AC electrical points in all bedrooms.Electrical points for washing machine, water purifier and fridge.Generator back-up for entire flat excluding 15 amp power points.DOORSMain door frame - Wooden - Red Meranti.Main door shutter - Both side veneer main door shutter with accessories.Bedroom frame & doors - Laminated door shutters with Red Meranti door frame.Toilet doors - Laminated door shutters with granite door frame.Eye level terrace door - 3 tracks UPVC profile sliding doors with mosquito net.FLOORING & DADO TILESVitrified tiles for flooring.Brand  Zealtop/Kajaria Somany Asian/Nitco.Matt finished tilesin common toilets.Brand - Kajaria/Somany/Nitco/Asian.Coloured glazed Ceramic tile dado up to 2.1m Brand - Kajaria/Somany/Nitco/Asian.Brand  Nirali/Franky/Futura.WINDOWS3 track UPVC profile sliding windows with mosquito net.PVC louvered windows for toilets.LIFTSLifts as per plan.Brand - Kone/Otis/Schindler Johnson.STRUCTURE, MASONARY WALLS & PLASTER/PAINTSRCC framed structure.External wall with sand faced plaster having textured finish and acrylic paint.Internal walls & ceiling - Gypsum finished walls & putty finished ceiling.PAINTINGInternal walls & ceiling - Oil Bound Distemper.Brand - Dulux/ICI/Asian/Berger/Nerolac.External walls - Acrylic paint. Brand - Asian/Dulux/Berger/New world Paints/Jotun/Dr. Fixit.Inside toilet & ceiling - Oil paint above tile dado.HOME AUTOMATION & SECURITYLights & fans operated through touch screen panels.Main door security having video phone.",Magarpatta City,No,yes,yes,No,No,No
https://www.magicbricks.com/trinity-greens-wakad-pune-pdpid-4d4235313234383633,Trinity Greens, 55.0 Lac -  78.4 Lac,"2,3 BHK Flats","Why Buy in this Project?
Project hosts the Baby Pool
Closed Car Parking
It the Premium Housing project
Location Advantages:Dange Chowk: 3.4 KM
Birla Hospital: 5.1 KM
Hinjewadi: 3.2KM
Chinchwad station: 10KM
Euro School: 4.4KM
+5 more",",Club House,Intercom Facility,Rain Water Harvesting,Grand Entrance lobby,Solar Energy No,Power Back Up No,Swimming Pool No,Lift No,Security No,Reserved Parking No,Visitor Parking No,Maintenance Staff",Yes,Detail not provided,Under Construction,5411 - 8382,20-Jul,21-Dec,1,75,Residential,Flat,1 Acre,No,Yes,"Sr no 107, Akshara school, Lane, Wakad, Pimpri-Chinchwad, Maharashtra 411057",411057,"Rajmata Realty
                      	


                                Years of Experience - 11","Designer POPKitchen TrolleyWalls & ceilings - Designer ceiling in living room with 4 LED lightsPainting - Water based acrylic emulsion paint to all inside wallsDoors - Both side laminated wooden doors with wooden frame for main door & bedrooms, granite frames for each toilet & dry balconyToilets - CPVC plumbing, CP & sanitary fittings of Jaguar/hindware or equivalent, Glazed tiles up to 7 feet height, solar water heater supply in each toilet, provision of exhaust fan 7 electric boiler,Electrical - Fire-retardant cooper wiring with ELCB, MCB's, modular sockets and switches, TV and AC point in living and master bedroom, telephone point in living room, inverter backup for 3 tubelights and 2 fans, DG backup for building's common area.Windows - Sliding 3-track, aluminium, powder coated along with mosquitos mesh, Saint Gobain reflective glasses in each window, Granite window sills", Wakad,No,yes,yes,No,No,No
https://www.magicbricks.com/sensorium-hinjewadi-pune-pdpid-4d4235323032333933,Sensorium, 55.0 Lac -  97.3 Lac,"2,3 BHK Flats","Why Buy in this Project?
9 towers on 10.5 acres (~42,400 Sq.m.)
2.8 Acres (~11,300 Sq.m.) of Multi-level Sunken Garden
Over 75% open space
30+ World-class amenities
An EDGE Registered Project
Location Advantages:-
One of the biggest IT parks in India
Elevated Metro Line III connecting Hinjawadi to various parts of Pune
Direct access to 110 meters wide Ring Road*
Mahalunge-Hinjawadi Bridge
Proposed Maan Mahalunge Hi-Tech City Park
+8 more",",Club House,Jogging and Strolling Track,Swimming Pool,Park,Gymnasium,Kids Play Area,Multipurpose Courts No,Power Back Up No,Lift No,Security No,Reserved Parking No,Visitor Parking",Yes,Yes,Under Construction,5729 - 9423,20-Nov,24-Nov,9,200,Residential,Flat,11 Acre,data not available in site,data not available in site,Hinjewadi 411057,411057,Shapoorji Pallonji Group,"STRUCTURE Earthquake resistant R.C.C structureAnti skid ceramic tiles 300x300mm Piped gas system | Exhaust fanELECTRICALService elevator | Concealed copper wiring DG backup for common areas and lifts Standard modular switchesPLASTERExternal Textured finish | Internal-POP/Gypsum plaster finishBEDROOMS Vitrified tiles 600X600mm | Laminated doors Aluminium windows with mosquito net Gypsum-finished walls with OBD paint Window sill in granite | TV point for all bedroomsOTHERS Video door phone External texture paint Decorative entrance lobbyLIVING ROOM East West entrance | Vitrified tiles 600X600 mm Gypsum-finished walls with OBD paint TV, Telephone points Decorative main entrance door Provision for WiFi / Broadband connection in living roomKITCHEN Vitrified tiles 600X600mm Granite top kitchen platform | Standard S.S. sink Ceramic / glazed tile above kitchen platform Gas leak detector | Water Purifier Attached terrace | MS railingTOILETSStandard chrome plated and sanitary fittings Ceramic tiles flooring & dado Concealed corrosion resistant plumbing Granite door frames Branded sanitary fittings and fixtures Solar hot water provision in master bed toilet Safety grills to windows | 15 Amps power points for washing machine/ microwave/AC/ refrigerator / water heater.",Hinjewadi 411057,No,yes,yes,No,No,No
https://www.magicbricks.com/vtp-sierra-baner-pune-pdpid-4d4235323330323235,VTP Sierra, 51.0 Lac -  1.22 Cr,"2,3,4 BHK Flats","Why Buy in this Project?
Airport: 25 Km.
School: 1 Km. 
Railway Station: 20 Km.
Hospital: 2 Km.
Market: 2 Km.
USP:6 Towers of 26 Story 
+ 3 level parking
Premium 2 & 3 bed apartments 
2 level amenities - Podium
+6 more",",Club House,Swimming Pool,Kids Play Area,Multipurpose Courts No,Power Back Up No,Lift No,Security No,Reserved Parking No,Visitor Parking No,Intercom Facility No,Maintenance Staff No,Bank & ATM",Yes,Detail not provided,Under Construction,4643 - 9479,21-Feb,24-Dec,6,900,Residential,Flat,9 Acre,No,Yes,"VTP Sierra, Baner, Pune, Maharashtra",411045,VTP Realty and Prasanna Developers,"ElectricalConcealed electrification with modular type switches of reputed make. Copper wiring, TV and Telephone points in Living and Master Bedroom. Exhaust fan points in kitchen and toilets.WindowsPowder coated Aluminium UPVC sliding with marble/granite sill for all windows with Mosquito Net Provision.KitchenKitchen top with black granite and 2' glazed dado ceramic tiles. Kitchen Trolley for main platform.DoorsDecorative main entrance door. Black Granite door frames. Waterproof flush doors for bathrooms.ToiletsAnti-Skid ceramic flooring, designer tiles till 7' heightSanitary FittingsBranded makes CP fittings.", Pune,No,yes,yes,yes,No,No
https://www.magicbricks.com/venkatesh-graffiti-keshav-nagar-pune-pdpid-4d4235303431313131,Venkatesh Graffiti, 52.5 Lac -  63.0 Lac,2 BHK Flats,"Why Buy in this Project?
Awarded Times Realty Icons of Mid Segment (2017) by Times of India
Private Terrace /Garden, Reserved Parking.
Phase III sold out!
The project offers Apartment with perfect combination of contemporary architecture and features to provide comfortable living.
Location Advantages:Magarpatta City - 3.5 km.
Amanora Park Town - 3 km.
Airport - 9.5 km.
EON IT Park - 5.5 km.
Koregaon IT Park - 4.5 km.
Hadapsar - 5 km.
Phoenix Market Ciy - 5.5 km.
Hadapsar Railway Station 3 km | 15 min
Pune Junction 9 km | 30 min
Shivaji Nagar Railway station. 11 km | 40 min,
The Orbis School 1 km | 10 min
Columbia Asia Hospital. 5 km | 20 min
Seasons Mall 3 km | 15 min
St. Oscar Convent high school. 2 km | 10 min
Noble Hospital 6 km | 20 min
Amanora Mall 4 km | 15 min
Fairfield by Marriot 5 km | 20 min,Anand Nagar 1 km | 10 min
Tuptni Vasti 2 km | 10 min
Godbole Vasti 3 km | 15 min
Jadhav Nagar 3 km | 15 min
+21 more",",Jogging and Strolling Track,Cycling & Jogging Track,Power Back Up,Swimming Pool,Lift,Gymnasium,Indoor Games Room,Kids Play Area,Rain Water Harvesting,Multipurpose Courts,Meditation Area,Multipurpose Hall",Yes,Yes,Under Construction,5400 - 6923,13-Oct,21-Dec,1,168,Residential,Flat,15 Acre,No,Yes,"Survey No. 31 & Survey No. 35, Mundhwa - Manjari Rd, Behind Orbis School, Keshav Nagar, Mundhwa",411036,Shree Venkatesh Buildcon Pvt. Ltd.,"RCC ConstructionDesigned as per Earthquake Resistant Norms.External 6 inches and Internal 4incheswall of flyash Bricks, Clay Bricks.Neeru, Gypsum Finished internal walls and Sand faced Plaster for external walls.Doors and WindowsWooden door frame having laminated shutters with quality fittings.Aluminium sliding shutter with mosquito net for terrace attached to living room.Aluminum windows with Mosquito net and M.S. safety grills.Granite Jams to WindowsFlooringVitrified tiles of 24inchesx 24incheswith matching skirting for the entire flat.Designer anti skid ceramic tiles for terrace.Checkered Tiles, Trimix Concrete in Parking Area.Designer dado up to 3 feet for Dry terrace, Utility.Kitchen8 feet Long for 1 BHK and 12 feet for 2, 3 BHK Granite Platform with Nirali, Eagle stainless steel sink.Glazed tiles dado up to lintel level.Provision for Water Purifier.Provision for Exhaust fan .Modular Kitchen Cooktop & ChimneyWater PurifierExhaust fan in KitchenElectricalModular electrical switches with concealed copper wiring.TV and telephone points in Living room.Provision of Cable TV in Living Room.Video door phone and intercom facility.Ceiling FansTube LightsToiletDesigner anti skid ceramic flooring and dado up to Lintel level.Provision for geyser in toilet.Provision for exhaust fan in toilet.Boiler in toiletsExhaust fan in ToiletsWater SourcesBoar well.Water Tanker (Chargeable).Gram Panchayat, Z. P., P.M.C.Plumbing and SanitationInternal concealed CPVC Plumbing with Jaquar, equivalent make for C. P. Fittings.Sanitary fitting of Cera, Bell Make.PaintingInternal walls finished with OBD paint.MS grills finished with oil paint.External walls finished with superior quality Tex, Apex, equivalent paint.Glass Railing for attached terrace in Living, Bedroom.", Behind Orbis School,No,yes,No,No,No,No
https://www.magicbricks.com/mantra-montana-dhanori-pune-pdpid-4d4235313234383839,Mantra Montana, 45.0 Lac -  1.51 Cr,"2 BHK Flat, Villas","Why Buy in this Project?
Beautiful hill view project
Get the perfect location, beautiful spaces, thoughtfully designed 2BHK flats
Airport is 20 Mins away
Location Advantage:PUBLIC TRANSPORTAirport 20 Mins
Railway Station 30 Mins
Sangamwadi 17 Mins
Bus Station 15 Mins
SHOPPING & ENTERTAINMENTPhoenix Market City 25 Mins
Mariplex Mall 22 Mins
PVR Cinemas 25 Mins
Creaticity Mall 18 Mins
HOSPITALSOrchid Hospital 10 Mins
Sahyadri Hospital 20 Mins
Ruby Hall Clinic 25 Mins
Jehangir Hospital 22 Mins
SCHOOLSPune International School 14 Mins
Rosary School 20 Mins
Pragati English Medium School 12 Mins
St. Joseph's Convent School 20 Mins
Podar Jumbo Kids 30 Mins
HOTELS & RESTAURANTSHyatt Regency 20 Mins
Sheraton Grand 25 Mins
Zafraan Exotica 20 Mins
German Bakery 20 Mins
Barbeque Nation 20 Mins
WORK-SPACESBusiness Bay 18 Mins
EON IT Park 35 Mins
Commerzone 20 Mins
Bajaj Allianz 18 Mins
Bajaj Finsery 20 Mins
Phoenix Mall & East Court 25 Mins
Weikfield IT Park 20 Mins
+29 more",",Club House,Swimming Pool,Gymnasium,Indoor Games Room,Kids Play Area,Laundry Service,Multipurpose Courts,Meditation Area,Mini Cinema Theatre,Multipurpose Hall,Activity Deck4,Kids Play Pool With Water Slides",Yes,Yes,Under Construction,4364 - 7977,19-Sep,24-Jun,10,550,Residential,"Flat, Villa",8 Acre,data not available in site,data not available in site,"Dhanori, Pune",411015,Mantra Properties,TOILETSCeramic tile dado up to 7 ft. heightWash basin with pedestalJaguar make or equivalent quality CP fittingsHot and cold mixer with overhead showerFLOORINGVitrified tilesCeramic tiles for terracesKITCHENGranite platform with stainless steel sink Ceramic tile dado up to 2 ft. heightProvision for fixing of water purifierUTILITY AREACeramic tile dado up to 3 ft. heightProvision for washing machineELECTRICALConcealed fire resistant high quality copper wiringAmple light points with modular switchesTV point in living and master bedroomTelephone point in living and all bedrooms AC point in master bedroomProvision of exhaust fan in kitchen and toiletsEarth leakage circuit breakerDOORS AND WINDOWSElegant wooden flush doorsPremium quality fixtures and fittingsMarble sill for all windowsAluminum sliding windows and doorsINTERNAL FINISH AND PAINTAcrylic oil-bound distemper,Dhanori,No,yes,No,No,No,No
https://www.magicbricks.com/5-star-anp-landmark-bhumkar-nagar-pune-pdpid-4d4235323037383631,5 Star ANP Landmark, 51.0 Lac Onwards,Office Spaces,data not available in site,data not available in site,Detail not provided,Detail not provided,Under Construction,9808,data not available in site,24-Apr,data not available in site,86,Commercial, Office Space,data not available in site,data not available in site,data not available in site,"ANP Deck 88, Survey No. 83(P), 87(P), 88(P) and 139(P, Bhumkar Chowk, next to Royal Entrada, Wakad, ",411057,data not available in site,data not available in site, next to Royal Entrada,No,No,No,No,No,No
https://www.magicbricks.com/godrej-rejuve-keshav-nagar-pune-pdpid-4d4235313139383337,Godrej Rejuve, 51.0 Lac -  99.0 Lac,"2,3 BHK Flats","Why Buy in this Project?
IT & ITESEON IT Park 6.5 kms
World Trade Centre 6.5 kms
Zensar IT Park 5.6 kms
Magarpatta IT Park 5.6 kms
Cerebrum IT Park 7.4 kms
GigaSpace 7.9 kms
Weikfield IT Park 7.1 kms
SCHOOLSKalyani School 7.0 kms
Orbis School 1.6 kms
VIBGYOR, Magarpatta 5.2 kms
Pawar Public School 4.6 Kms
HDFC School 4.5 kms
Bishops School, Kalyani Nagar 7.1 kms
Victorious International School 6.7 kms
HOSPITALSColumbia Asia Hospital 3.0 kms
Rakshak Hospital 5.0 Kms
Noble Hospital 6.0 kms
Sahyadri Hospital 6.0 kms
MALLSAmanora Town Centre 4.6 kms
Seasons Mall 3.8 kms
Nitesh Hub 7.0 kms
Inorbit Mall 6.3 Kms
Phoenix Market City 7.6 Kms
Mariplex Mall 6.5 Kms
HOTELRadisson Hotel 5.5 kms
Hyatt Regency 7.1 kms
Westin Hotel 6.2 kms
Novotel Hotel 9.1 Kms
KEY PLACESKharadi 4 Kms
Magarpatta 5.1 Kms
Kalyani Nagar 6.6 Kms
Koregaon Park 6.5 Kms
VimanNagar 8.9 Kms
USP:100 meters Walk of Life.
600 mts of Cross fit track.
Cricket Tree House Skate Park.
+33 more",",Cycling & Jogging Track,Lift,Gymnasium,Flower Gardens No,Power Back Up No,Swimming Pool No,Club House No,Security No,Reserved Parking No,Visitor Parking No,Intercom Facility No,Maintenance Staff",Yes,Yes,Under Construction,4890 - 10384,data not available in site,22-Mar,17,2730,Residential,Flat,42 Acre,No,Yes,"Survey no: 9 to 14, Near Renuka Mata mandir Before Kalyani Centre for Technology and Innovation, Keshav Nagar, Mundhwa, Pune, Maharashtra",411036,Godrej Properties,"FlooringLiving/ dining - vitrified tiles.Master bedroom - vitrified tiles.Other bedrooms - vitrified tiles.Balconies - anti-bacterial tiles.Utility area - Anti-bacterial tiles.Master Toilet - Anti-bacterial tiles.Other toilet - Anti-bacterial tiles.Kitchen - Vitrified tiles.Special FeaturesRO water purifier.Inverters within flat.Piped gas connection.Parapet wall, MS railings.Video door phone with Intercom.Solar water (in master bed toilet).Modular kitchen cabinets below platform.KitchenBlack Granite counter top + SS sink with drain board.Wall cladding with anti-bacterial tiles above counter upto 2 ft.ElectricalsModular switches- Legrand or equivalent.Provision for Cable TV, telephone points.StructureEarthquake resistant framed RCC structure in ALU form.WallsInternal- Air purifying paint.External walls- smooth finish with texture paint (no drain board).Doors & WindowsMain entrance - engineered Pre-Hung factory made wooden door shutters and frame.Other doors- Engineered Pre-Hung factory made wooden door shutters and frame.Windows- Powder coated aluminium windows with mosquito nets & heat reflecting films.ToiletsSanitary ware - Jaguar or equivalent.CP fittings - Jaguar or equivalent.Counter top - black granite counter top.Wall cladding (other toilets)- anti bacterial tiles", Mundhwa,No,yes,yes,No,No,No
