Profile URL,Name,Price,BHKS,WhyBuy,Amenities,Swimming Pool,Gymnasium,Status,Price per Sqft,Launch Date,Possession by,Total Towers,Total Units,Project Type,Property Type,Project Area,Occupancy Certificate,Commencement Certificate,Full Address,Pincode,About Developer,Specifications,Place,1 BHK,2 BHK,3 BHK,4 BHK,5 BHK,BHK Above 5
https://www.magicbricks.com/xrbia-hinjewadi-hinjewadi-pune-pdpid-4d4235303937313931,Xrbia Hinjewadi, 17.5 Lac -  45.0 Lac,"1,2,3 BHK Flats","Why Buy in this Project?

Located in Indias largest IT hub, Xrbia Hinjewadi (Pune)
Integrated township of 170 Acres
Located in Indias Largest IT hub
Health care facility spanning over 50000 sq. ft.
World Class school spread over 9 acres accommodating over 3500 students
Key Highlights:5 min distance from Mumbai - Pune Expressway.
15 min from old Mumbai - Pune Highway.
National and international companies like Cognizant, Infosys Technology, Wipro, Tata Technology, located in Hinjewadi with a 60,000 workforce will result in abundant job opportunities.
With rapid infrastructural growth, the property values have sky-rocketed in the region.
The strategic importance of the location makes it an ideal investment with maximum ROI.
Planned billion dollar investment in the Hinjewadi - Talegaon - Chakan triangle will lead to rapid infrastructural development and job opportunities.
Less than 10 min from Hinjewadi IT Park.
30 min from Talegaon and Chaka the fastest growing areas of India.
Project USP:Ready Possesion, Near IT hub of Pune.
+12 more",",Club House,Swimming Pool,Security,Park,Reserved Parking,Gymnasium,Kids Play Area,Multipurpose Hall,Outdoor Tennis Courts,Event Space & Amphitheatre No,Power Back Up No,Lift",Yes,Yes,Ready To Move,3608 - 5670,12-Jun,16-Dec,40,3118,Residential,Flat,170 Acre,No,Yes,"Xrbia Hinjewadi Township, Hinjawadi, Nerhe, Marunji Rd, Pune, Maharashtra",411057,"Xrbia
                      	


                                Years of Experience - 9","Flooring:Master bedroom: Vitrified tiles.Other bedroom: Vitrified tiles.Living, Dining: Vitrified tiles.Kitchen: Vitrified tiles.Toilets: Anti-skid ceramic tiles.Balcony: Anti-skid ceramic tiles.Walls:Interior: Primer finish.Exterior: Texture paint.Kitchen: Ceramic tile cladding 2 feet height above platform.Toilets: Ceramic tiles dado up to 7 feet height.Fittings:Electrical: Concealed copper wiring with elegant designer modular electrical switches.Toilets: High quality wash basin water efficient liter dual flush EWC.Kitchen: Granite platform with SS sink and tap.Main Door:Specially designed with flush shutters and good quality.Windows:Powder coated aluminium with large French sliding.", Marunji Rd,yes,yes,yes,No,No,No
https://www.magicbricks.com/ganga-niwas-dhanori-pune-pdpid-4d4235303238343439,Ganga Niwas, 33.0 Lac -  38.3 Lac,1 BHK Flats,"Why Buy in this Project?
Located in the western Maharashtra region, Dhanori is a prominent place in Pune.
It is easy accessibility to Pune international airport and railway station has provided convenient mode of commuting for inhabitants and tourists.
It is well connected to reputed educational institutes namely Sharad Pawar International School, Kendriya Vidya School, Army Public school, Deccan College and CDEP.
It is a preferred location for the working class in and around east Pune due to reputed IT companies in Nagar Road.
This area has good proximity to Kalyani Nagar and Viman Nagar, where reputed educational institutes are sited.
Dhanori provides excellent opportunities to visit nearby willing to explore the hidden beauty of nature.
+3 more",",Club House,Jogging and Strolling Track,Cycling & Jogging Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Intercom Facility",Yes,Detail not provided,Ready To Move,5500 - 5616,13-Feb,16-Dec,9,160,Residential,Flat,6 Acre,Yes,No," Sr. 24, Hissa no.15 & 13A, Tingre Nagar-Dhanori Road, Munjaba Vasti,Dhanori, Pune.",411015,Goel Ganga Developments,data not available in site, Munjaba Vasti,yes,No,No,No,No,No
https://www.magicbricks.com/park-royal-pimple-saudagar-pune-pdpid-4d4235303031383035,Park Royal, 80.0 Lac -  1.50 Cr,"2,3 BHK Flats",data not available in site,",Club House,Jogging and Strolling Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Maintenance Staff,Gymnasium,Indoor Games Room,Kids Club",Yes,Yes,Ready To Move,7619 - 9677,13-Mar,15-Oct,2,94,Residential,Flat,2 Acre,Yes,Yes,Park Royale road rahatani pune,411027,DS Constructions,data not available in site,Park Royale road rahatani pune,No,yes,yes,No,No,No
https://www.magicbricks.com/siddhi-towers-dapodi-pune-pdpid-4d4235303035333335,Siddhi Towers, 60.0 Lac -  78.0 Lac,2 BHK Flats,"Why Buy in this Project?
USPMost prime location in Pune",",Club House,Cafeteria/Food Court,Cycling & Jogging Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Maintenance Staff,Banquet Hall",Yes,Detail not provided,Under Construction,5725 - 7443,13-May,19-Dec,3,172,Residential,Flat,8986 Sq-m,No,No,"Dapodi ,Ganesh nagar",411012,Ganesh Associates,"FLOORING2''0' x 2''0' semi vitrified tiles in all roomsKitchenGranite kitchen platform with stainless steel sink and glaze tiles upto window levelSanitary waresStandard ISI markPlumbing FittingStandard ISI markDOORDecorative main door with magnetic door stopper and solid PVC door for WC and bathroom master bedroom, toiletBRICKWORK & PLASTERExternal 6'' thick wall internal 4'' thick finished with cement plaster with neeru or sanla Externals and faced plasterWALL TILESCommon bathroom, master bedroom Toilet wall tiles upto slab and W.C. upto 3 Ft. LevelTOILETConcealed plumbing and antiskid tilesSTRUCTURAL STRENGTHEarthquake resistant design RCC frame structureWINDOWSThree track Aluminium powder coated sliding windows with mosquito nets.ELECTRIFICATIONConcealed wiring with standard switches, telephone & point in living roomPainting: Internal-Oil bond, External- Apex paints",Dapodi ,No,yes,No,No,No,No
https://www.magicbricks.com/l-axis-spine-road-pune-pdpid-4d4235303139363530,L axis, 66.9 Lac -  1.05 Cr,"2,3 BHK Flats","Why Buy in this Project?
Proximity To Midc, Industrial Area. Prominently Developed Area.
Pune Railway Station - 30 minutes
Pune Airport - 30 minutes
Hinjawadi IT Park - 30 minutes
Talawade IT Park - 15 minutes
Chakan Industrial Estate - 15 minutes
+3 more",",Club House,Jogging and Strolling Track,Power Back Up,Lift,Security,Park,Reserved Parking,Visitor Parking,Gymnasium,Indoor Games Room,Kids Play Area,DTH Television Facility",Detail not provided,Yes,Under Construction,6000 - 7208,12-Dec,22-Jun,13,329,Residential,Flat,11 Acre,No,No,"Sector No. 6, Moshi, Pimpri-Chinchwad, Maharashtra",411039,Pharande Spaces,"StructureEarthquake resistance RCC structure Confirming to IS 1893 - 2002 & IS 456 2000 with pune city in zone 3.Toilet & Terrace WaterproofingToilet Waterproofing.Terrace Waterproofing.Flooring & DadoDecorative tiles dado for bathrooms, Dry balconies.Vitrified flooring for entire flat & Anti Skid ceramic flooring to Terraces, Dry Terraces, Bath and Toilets.CP FittingsExclusive CP fittings.Sanitary WareExclusive Sanitary ware.KitchenStainless steel sink.Granite Kitchen platform.Decorative tile dado over kitchen platform.Door ShuttersDecorative Fittings for Doors.Exclusive quality Flush Door shutter for main door, Bed room and toilet doors.WindowsPowder coated Aluminium Sliding Windows MS Grills from inside for Living, bedroom & Kitchens.Electrification & CablingConcealed copper wiring (FRLS) and exclusive quality switches in entire flat.Telephone and T.V. Points in Living room and master bedroom.Provision for Inverter for each flat.AC Point provision in Hall, Bedrooms.Generator Backup for Lifts, Staircase and Parking.PlumbingCPVC pipes - Concealed plumbing.UPVC pipes - External plumbing.SWR pipes - Internal & External plumbing.SWR fittings - Internal & External plumbing.Fire FightingSprinklers of fire fighting in Hall, Dining, Kitchen and Bedrooms. | Fire Extinguisher.PaintingGood quality Acrylic emulsion paints internally to walls and ceilings and texture with exterior acrylic emulsion paint for external walls.Water SupplyFire ExtinguisherWater supply through Over Head Water Tank.STPSewage treatment by the latest MBBR technology.Entrance LobbiesWell Designed and decorated finish Entrance Lobbies with attractive ambience and easy accessibility for senior citizens.Solar SystemSolar water heating systems for hot water.LiftsTwo Lifts for each building.A Japanese brand of elevators which adheres to quality and believes in innovation with microprocessor controlled PMGM high speed lifts 2 m/s with ARD.", Pimpri-Chinchwad,No,yes,yes,No,No,No
https://www.magicbricks.com/devarshi-complex-narhe-pune-pdpid-4d4235303834393737,Devarshi Complex, 35.0 Lac -  75.0 Lac,"1,2,3 BHK Flats",data not available in site,",Club House,Cafeteria/Food Court,Jogging and Strolling Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Maintenance Staff,Banquet Hall",Yes,Detail not provided,Ready To Move,4410 - 6313,13-Feb,15-Mar,2,256,Residential,Flat,2 Acre,Yes,Yes,Narhe,411041,"Devashri Group
                      	


                                Years of Experience - 31",data not available in site,Narhe,yes,yes,yes,No,No,No
https://www.magicbricks.com/ecp-vastu-north-hadapsar-pune-pdpid-4d4235323039313535,ECP Vastu, 52.0 Lac Onwards,Flats,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,6019,data not available in site,data not available in site,data not available in site,data not available in site,Residential,Flat,data not available in site,data not available in site,data not available in site,"Hadapsar, Pune, Maharashtra ",411028,data not available in site,data not available in site, Pune,No,No,No,No,No,No
https://www.magicbricks.com/giridhar-oasis-kharadi-pune-pdpid-4d4235303033383131,Giridhar Oasis, 60.0 Lac -  65.0 Lac,2 BHK Flats,"Why Buy in this Project?
ConnectivityHadapsar 3 km | 15 min
InfrastructureColumbia Asia H. 2 km | 15 min
EON IT Park 3 km | 15 min
Dhole Patil Col. 4 km | 20 min
The Westin Pune. 3 km | 15 min
Radisson Blu Ho. 4 km | 20 min
NeighborhoodKoregaon 4 km | 20 min
Sainath Nagar 2 km | 15 min
Keshav Nagar 3 km | 15 min
+6 more",",Club House,Power Back Up,Swimming Pool,Security,Reserved Parking,Service/Goods Lift,Gymnasium,Kids Play Area,Concierge Services,Recreational Pool,Canopy Walk,Vaastu Compliant",Yes,Yes,Ready To Move,5455 - 5909,6-Jun,9-Jun,4,112,Residential,Flat,2 Acre,Yes,Yes,"Giridhar Oasis In Thite Wasti ,Near HP Petrol Pump,Kharaffi Pune.",411014,Giridhar Housing,data not available in site,Near HP Petrol Pump,No,yes,No,No,No,No
https://www.magicbricks.com/godrej-elements-hinjewadi-pune-pdpid-4d4235313135323635,Godrej Elements, 74.9 Lac -  1.0 Cr,2 BHK Flats,"Why Buy in this Project?
Auto Vault system, Vehicle management system, IP series video door phone, Personal medical alert system inside the home.
Most Luxury Segment with access to natural ventilation, plenty of natural light and scenic views 
Luxurious and spacious homes, classy ambience and modern look of the building.
SCHOOLSMercedez-Benz International School  1 km
Blue Ridge Public School  1.8 km
Indira National School  4.3 km
COLLEGESSymbiosis Institute of International Business  0.75 km
Symbiosis Centre for Information Technology  0.8 km
SCMHRD  0.8 km
International Institute of Information Technology  1 km
Institute of Business Management and Research (IBMR)  3.9 km
Indira College  4.4 km
HOSPITALSRuby Hall Clinic  1.3 km
Life-point Multispecialty Hospital  3.9 km
HOTELHyatt Place  0.65 km
Courtyard by Marriott  2.2 km
MALLSE-square  1.9 km
Xion Mall  2 km
White Square  2.7 km
+16 more",",Club House,Cafeteria/Food Court,Bar/Lounge,Jogging and Strolling Track,Outdoor Tennis Courts,Barbeque Pit,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking",Yes,Detail not provided,Under Construction,6031 - 8000,data not available in site,data not available in site,7,476,Residential,Flat,8 Acre,data not available in site,data not available in site,"Hinjawadi Phase 1 Rd, Next to Wipro, Phase 1, Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Maharashtra",411057,Godrej Properties,"Structure3 Sides Open Structure, Well Ventilated Accommodation, Earthquake Resistant buildingFlooringA typical floor in the building is designed for a total load of 500 Kg/sqm with designated areasKitchenKitchen will be designed to suit modular kitchen Panic button connected to security on ground floorPlumbing & SanitarySanitarybrand/Selection:Jaguar/hindwareElectrical & Power BackupAll Electrical Wiring is concealed with PVC Insulated Copper Wires with Modular Switches.SecuritySecurity cabins at all entrances and exits with CCTV coverage.", Hinjawadi,No,yes,No,No,No,No
https://www.magicbricks.com/life-montage-sus-pune-pdpid-4d4235303639373334,Life Montage, 55.0 Lac -  90.0 Lac,"2,3 BHK Flats",Why Buy in this Project?,",Club House,Swimming Pool,Lift,Security,Park,Reserved Parking,Visitor Parking,Bank & ATM,Guest Accommodation,Gymnasium,Indoor Games Room,Kids Club",Yes,Yes,Ongoing,5005 - 7171,14-Apr,18-Dec,7,600,Residential,Flat,7 Acre,No,Yes,"Pashan Sus Road , Sus , Pune.",411021,"B K Pate Enterprises
                      	


                                Years of Experience - 26",data not available in site, Sus ,No,yes,yes,No,No,No
https://www.magicbricks.com/empire-estate-chinchwad-pune-pdpid-4d4235303137363430,Empire Estate, 65.0 Lac -  75.0 Lac,2 BHK Flats,"Why Buy in this Project?
Hospital: 2 kms.
Railway Station: 2 kms.
City Centre: 0.5 km.
Malls: 0.5 km.
Multiplex: 0.5 km.
+2 more",",Club House,Private Terrace/Garden,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Intercom Facility,Gymnasium",Yes,Yes,Ready To Move,6522 - 7303,9-Apr,12-Sep,19,450,Residential,Flat,26 Acre,Yes,Yes,"Empire Estate Phase1,Chinchwad,Pimpri-Chinchwad, Maharashtra",410506,"Empire Properties
                      	


                                Years of Experience - 7",data not available in site,Pimpri-Chinchwad,No,yes,No,No,No,No
https://www.magicbricks.com/kolte-patil-ivy-estate-umang-pride-wagholi-pune-pdpid-4d4235303237353433,Kolte Patil Ivy Estate Umang Pride, 42.5 Lac -  62.0 Lac,"2,3 BHK Flats","Why Buy in this Project?
Airport 6 km.
School, Petrol Pump 1 km.",",Club House,Jogging and Strolling Track,Cycling & Jogging Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Visitor Parking,Intercom Facility,Maintenance Staff",Yes,Detail not provided,Ready To Move,4229 - 4920,13-Jun,17-Jan,2,204,Residential,Flat,5 Acre,No,Yes,"Umang Pride, Ivy Estate Road, Wagholi, Pune 412207",412207,Kolte Patil Developers Ltd.,data not available in site, Wagholi,No,yes,yes,No,No,No
https://www.magicbricks.com/ideal-spacio-undri-pune-pdpid-4d4235303832333439,Ideal Spacio, 67.0 Lac -  90.0 Lac,"2,3 BHK Flats","Why Buy in this Project?
Corinthian Club: 2.8 kms
Railway station: 13 kms
Pune Camp and M. G. Road : 10.5 kms
Delhi Public School: 3.5 kms
Bishops School: 1.5 kms
Sanskruti School: 2.5 kms
Euro kids School: 2.7 kms
Vibgyor School: 3.5 kms
Dorabjee Mall: 4 kms
Inox: 4 kms
USP:Education Hub (All prime School are in close proximity)
2 Covered Car Parking For Penthouses
200 + Happy Families Given Possession
30+ Ready To Use Sports and Lifestyle Amenities
Complete Home Automation
Luxury project with affordable range
+13 more",",Club House,Jogging and Strolling Track,Outdoor Tennis Courts,Private Terrace/Garden,Power Back Up,Swimming Pool,Lift,Park,Reserved Parking,Visitor Parking,Maintenance Staff,Gymnasium",Yes,Yes,Ready To Move,5550 - 6393,15-Oct,18-Dec,8,420,Residential,Flat,14 Acre,No,Yes,"Shree Siddhivinayak Meera, Undri, Pune, Maharashtra",411060,"Ideal Realtors
                      	


                                Years of Experience - 39",Living Rooms:Imported marble flooringCable TV connection provisionPOP/ Gypsum finish for walls and ceilingsProvision for Cable TV connectionKitchen:Dry balconyWater purifierInternational-style kitchen with hob and chimney - HETTICH & FABERUnique Features:100% generator backupDouble-height private terrace with domestic water connectionHome Automation - ABBBedrooms:Vitrified flooringFull-length windowsSplit AC's in all bedrooms - DAIKINBathrooms:Steam Room in Master BathroomSolar water connectionWashbasin with countersVitrified/ Ceramic flooringSteam room in master bathroomFinest quality fittings and sanitary ware - GROHE & TOTOSeparate wet & dry area in all bathrooms, Pune,No,yes,yes,No,No,No
https://www.magicbricks.com/balaji-nisarg-homes-phase-2-wadebolai-pune-pdpid-4d4235303835313239,Balaji Nisarg Homes Phase 2, 15.5 Lac -  24.0 Lac,2 BHK Flats,data not available in site,",Club House,Jogging and Strolling Track,Cycling & Jogging Track,Private Terrace/Garden,Power Back Up,Lift,Security,Reserved Parking,Visitor Parking,Intercom Facility,Maintenance Staff,Gymnasium",Detail not provided,Yes,Ready To Move,2429 - 3762,12-Jun,16-Jun,6,128,Residential,Flat,50000 Sq-ft,Yes,Yes,"G.No.49, Near Sai Sankul, Shirsawadi, Wadebolhai, Pune-412207",412207,"Tiruupatee Vastu Nirman Pvt. Ltd.
                      	


                                Years of Experience - 7",data not available in site, Shirsawadi,No,yes,No,No,No,No
